address,databaseID,price,bedrooms,bathroom,sqft,zip,lat,lng,ancherRating,jamesRating
5103-Newcross-St-Brooksville-FL-34601,5e7b245eccaa4a3ba0beae90,29999,2,2,960,34601,28.5666802,-82.365639,poor,poor
2114-Fosters-Pl-Brooksville-FL-34601,5e9de5f96e4d6061e046383f,29900,2,2,864,34601,28.5644185,-82.3697325,poor,poor
910-N-Broad-St-322-Brooksville-FL-34601,5e7b1c89ccaa4a3ba0beae66,25900,2,2,888,34601,28.5689249,-82.3743442,poor,poor
397-Pine-Brook-Dr-Livingston-TX-77351,5e799f511f19d194c8a02319,279000,2,2,1032,77351,30.7229839,-95.1068433,medium,medium
4207-Dornoch-Dr-Lake-Wales-FL-33859,5e842f0cbaa2413ce0462972,275000,3,2,1845,33859,27.9560531,-81.6482427,rich,rich
4252-Tipperary-Ln-Brooksville-FL-34601,5e7b2059ccaa4a3ba0beae7a,46500,2,2,1464,34601,28.5614023,-82.3664748,unsure,unsure
303-Splitrail-Dr-Kemp-TX-75143,5e928387d3a33e1d5c761b1b,349000,3,3,2322,75143,32.3943377,-96.1682319,rich,rich
320-W-20th-St-Lumberton-NC-28358,5e79a3081f19d194c8a02327,101762,3,1,1641,28358,34.631596,-79.01212389999999},,
205-W-22nd-St-Lumberton-NC-28358,5e79a2bd1f19d194c8a02325,119900,3,2,1800,28358,34.6325484,-79.0099159,medium,medium
4236-Roebelenii-Dr-Lake-Wales-FL-33859,5e843036baa2413ce0462978,299900,2,2,2364,33859,27.9539428,-81.6479003,rich,rich
21270-Campbell-Dr-Brooksville-FL-34601,5e7b18f2ccaa4a3ba0beae53,46500,3,2,1152,34601,28.584862,-82.382173,poor,poor
3053-Meetinghouse-Ln-Brooksville-FL-34601,5e7b22bdccaa4a3ba0beae87,27000,2,2,1440,34601,28.5657146,-82.3716538,unsure,poor
902-Godwin-Ave-Lumberton-NC-28358,5e79a3b31f19d194c8a0232a,84000,2,2,1553,28358,34.6229877,-78.9944583,rich,medium
13365-E-N-C-72-Hwy-Lumberton-NC-28358,5e79a5021f19d194c8a0232f,39000,2,1,792,28358,34.4964728,-78.960476,useless,useless
3136-Batten-Rd-Brooksville-FL-34602,5e7ced4accaa4a3ba0beb81f,544900,4,3,3701,34602,28.4783048,-82.3516737,rich,rich
4248-Dunmore-Dr-Lake-Wales-FL-33859,5e843206baa2413ce0462985,244900,2,2,1506,33859,27.9451091,-81.6601084,rich,rich
4364-Ashton-Club-Dr-Lake-Wales-FL-33859,5e842a38baa2413ce0462955,234500,3,2,1996,33859,27.9601407,-81.6452468,rich,rich
66-Snead-Dr-North-Fort-Myers-FL-33903,5e83f346baa2413ce0462804,99900,2,2,1246,33903,26.6906921,-81.9079282,unsure,unsure
4036-Ashton-Club-Dr-Lake-Wales-FL-33859,5e842c00baa2413ce0462960,244900,3,2,1847,33859,27.9540677,-81.6578073,rich,rich
4581-Turnberry-Ln-Lake-Wales-FL-33859,5e842de4baa2413ce046296b,239900,3,2,1826,33859,27.9583819,-81.6600324,rich,rich
415-Warwick-Mills-Road-Lumberton-NC-28358,5e79a8b11f19d194c8a0233f,29900,2,1,801,28358,34.6119822,-78.9772312,poor,poor
4196-Stone-Creek-Loop-Lake-Wales-FL-33859,5e842febbaa2413ce0462977,234900,3,2,1591,33859,27.9395033,-81.6599682,rich,rich
27011-Soult-Rd-Brooksville-FL-34602,5e7cf7f2ccaa4a3ba0beb85d,370700,5,4,3504,34602,28.558124,-82.2960499,useless,useless
407-W-19th-St-Lumberton-NC-28358,5e79aab01f19d194c8a02347,40000,2,1,1175,28358,34.6304885,-79.0130955,unsure,poor
204-W-24th-St-Lumberton-NC-28358,5e79a9e51f19d194c8a02343,90000,4,4,--,28358,34.6344793,-79.01049,useless,useless
4338-Dinner-Lake-Blvd-Lake-Wales-FL-33859,5e842aeebaa2413ce046295a,225900,3,2,2086,33859,27.9624404,-81.6006584,unsure,unsure
31034-Water-Lily-Dr-Brooksville-FL-34602,5e7ceeb3ccaa4a3ba0beb827,370000,5,4,2725,34602,28.5364208,-82.2299967,rich,rich
2980-Bragg-St-Lumberton-NC-28358,5e79acf61f19d194c8a0234e,59900,3,1,984,28358,34.6186975,-79.0460329},,
649-Collins-Dr-Lumberton-NC-28358,5e79add41f19d194c8a02352,226449,4,2,3254,28358,34.5391411,-78.96742359999999},,
6921-Redbay-Dr-Brooksville-FL-34602,5e7cef8bccaa4a3ba0beb82c,246900,4,3,1823,34602,30.6268696,-85.9729973,useless,useless
2628-Lois-Ln-SE-Atlanta-GA-30315,5e7ca0caccaa4a3ba0beb677,148620,3,1.5,1260,30315,33.6830775,-84.3872427},,
1055-Palm-Ave-APT-226-North-Fort-Myers-FL-33903,5e83d95bbaa2413ce0462775,99400,2,2,1069,33903,26.6618032,-81.8925864,unsure,unsure
23225-Hayman-Rd-Brooksville-FL-34602,5e7cec55ccaa4a3ba0beb81a,310000,3,2,2058,34602,28.453973,-82.350868,rich,rich
6866-Redbay-Dr-Brooksville-FL-34602,5e9ea7016958536158e47d9f,250900,4,3,1823,34602,30.6268696,-85.9729973,medium,rich
1900-S-Uniroyal-Rd-2-Opelika-AL-36804,5e79b15e1f19d194c8a0235d,289900,4,3,2778,36804,32.6306455,-85.3372975,useless,useless
1922-Boxwood-Way-98-Opelika-AL-36804,5e79b2141f19d194c8a02360,254900,4,3,2599,36804,32.6454116,-85.3782795,useless,useless
1922-Boxwood-Way-Opelika-AL-36804,5e79b2341f19d194c8a02361,254900,4,3,2599,36804,32.6454116,-85.3782795,useless,useless
1802-Archer-Way-99-Opelika-AL-36804,5e79b0d91f19d194c8a0235a,244900,4,3,2406,36804,32.6315882,-85.3391425,useless,useless
1802-Archer-Way-Opelika-AL-36804,5e79b0f41f19d194c8a0235b,244900,4,3,2406,36804,32.6315882,-85.3391425,useless,useless
7149-Crested-Orchid-Dr-Brooksville-FL-34602,5e7cefd5ccaa4a3ba0beb82d,247900,4,3,1823,34602,28.5357728,-82.2234825,medium,rich
7085-Crested-Orchid-Dr-Brooksville-FL-34602,5e7cf49accaa4a3ba0beb845,240900,4,2,1851,34602,28.5357728,-82.2234825,medium,rich
6647-Redbay-Dr-Brooksville-FL-34602,5e7cf3a6ccaa4a3ba0beb840,239900,5,3,1984,34602,26.3249585,-80.262518,medium,rich
7002-Crested-Orchid-Dr-Brooksville-FL-34602,5e7ceff8ccaa4a3ba0beb82e,237900,3,2,1693,34602,28.5362008,-82.2230023,medium,medium
6936-Redbay-Dr-Brooksville-FL-34602,5e7cf3c7ccaa4a3ba0beb841,246900,4,3,1823,34602,30.6268696,-85.9729973,medium,rich
7068-Crested-Orchid-Dr-Brooksville-FL-34602,5e7cf092ccaa4a3ba0beb832,240900,4,2,1851,34602,28.5362008,-82.2230023,medium,rich
6977-Redbay-Dr-Brooksville-FL-34602,5e7cee6accaa4a3ba0beb826,234900,3,2,1693,34602,30.6268696,-85.9729973,medium,medium
6114-Honeysuckle-Ln-Brooksville-FL-34602,5e7cef70ccaa4a3ba0beb82b,226900,3,2,1755,34602,28.5185918,-82.2892814,medium,useless
7015-Crested-Orchid-Dr-Brooksville-FL-34602,5e7cf0d0ccaa4a3ba0beb834,221900,3,2,1540,34602,28.5357728,-82.2234825,medium,medium
31194-Stoney-Brook-Dr-Brooksville-FL-34602,5e7cf11dccaa4a3ba0beb836,195500,3,2,1366,34602,28.5262217,-82.2275767,poor,unsure
30763-Water-Lily-Dr-Brooksville-FL-34602,5e7cf85fccaa4a3ba0beb860,182957,3,2,1539,34602,28.5360675,-82.2341147,unsure,unsure
6136-Ivy-Hill-Ln-Brooksville-FL-34602,5e7cef51ccaa4a3ba0beb82a,229900,3,2,1386,34602,28.517156,-82.2943292,medium,medium
1606-Creekstone-Dr-Opelika-AL-36804,5e79b9ef1f19d194c8a02381,319900,5,4,3324,36804,32.6315346,-85.3410605,useless,useless
1803-Archer-Ct-Opelika-AL-36804,5e79b9751f19d194c8a0237f,297900,4,4,2970,36804,32.6303486,-85.3398288,useless,useless
1880-Wildwood-Dr-Opelika-AL-36804,5e79ba761f19d194c8a02384,297900,5,3,3151,36804,32.6680522,-85.4026193,useless,useless
1850-Wildwood-Dr-Opelika-AL-36804,5e79ba551f19d194c8a02383,277900,5,3,2787,36804,32.6680522,-85.4026193,useless,useless
3-Lee-Rd-39-Beauregard-AL-36804,5e79b9991f19d194c8a02380,237960,3,2,1983,36804,32.4721856,-85.4029289,useless,useless
2-Lee-Road-39-Opelika-AL-36804,5e79b8a61f19d194c8a0237c,236160,3,2,1968,36804,32.4721884,-85.4029621,useless,useless
7121-Crested-Orchid-Dr-Brooksville-FL-34602,5e7cf058ccaa4a3ba0beb831,213900,3,2,1401,34602,28.5357728,-82.2234825,medium,medium
350-Nicklaus-Blvd-North-Fort-Myers-FL-33903,5e83ef69baa2413ce04627ee,94900,2,2,1194,33903,26.6963734,-81.9137279,poor,unsure
114-Shana-Dr-SW-Milledgeville-GA-31061,5e79bc9b1f19d194c8a0238b,58999,3,1,1100,31061,33.052114,-83.26757099999999},,
6965-Redbay-Dr-Brooksville-FL-34602,5e7cee3cccaa4a3ba0beb825,210900,3,2,1401,34602,30.6268696,-85.9729973,medium,medium
126-Florence-Rd-NE-Milledgeville-GA-31061,5e79bcde1f19d194c8a0238d,126033,--,2,1372,31061,33.145107,-83.229536},,
27276-Warner-Ave-Brooksville-FL-34602,5e7cf889ccaa4a3ba0beb861,157120,3,2,1364,34602,28.5259855,-82.2869908,poor,poor
6456-30th-Way-N-Saint-Petersburg-FL-33702,5e7a14251f19d194c8a024f5,123019,--,1,648,33702,27.8307598,-82.6752834,useless,useless
4374-Dinner-Lake-Blvd-Lake-Wales-FL-33859,5e842588baa2413ce0462938,225000,3,2,1788,33859,27.9645393,-81.5993308,rich,rich
3055-Deepwell-Dr-Brooksville-FL-34602,5e7cf319ccaa4a3ba0beb83e,145000,2,1,764,34602,28.4747677,-82.312693,poor,poor
104-Rhine-Dr-North-Fort-Myers-FL-33903,5e83f00fbaa2413ce04627f2,89900,2,2,1132,33903,26.6972971,-81.903269,unsure,unsure
2425-River-Ridge-Rd-NE-Milledgeville-GA-31061,5e79bde11f19d194c8a02391,87500,3,2,1287,31061,33.121086,-83.213513,poor,unsure
5101-Westshore-Dr-New-Port-Richey-FL-34652,5e79dde21f19d194c8a02409,1100000,3,5,2886,34652,28.2327463,-82.7637118,rich,rich
3613-Hurst-Dr-NE-Milledgeville-GA-31061,5e79bf011f19d194c8a02396,319000,4,4,2931,31061,33.133415,-83.22018,rich,rich
117-Pebbleridge-Rd-NW-Milledgeville-GA-31061,5e79bfe31f19d194c8a0239a,165500,3,2,1457,31061,33.1112313,-83.2405222,useless,useless
110-Highview-Rd-SE-Milledgeville-GA-31061,5e79c2261f19d194c8a023a1,79000,3,2,1056,31061,33.050006,-83.179526,poor,unsure
294-294-296-Stembridge-Rd-Milledgeville-GA-31061,5e79bf271f19d194c8a02397,89000,4,3,1800,31061,"erliCategory:""poor""","stangCategory:""unsure""}",,
4305-Seagull-Dr-New-Port-Richey-FL-34652,5e79dbdf1f19d194c8a02404,975000,5,5,4434,34652,28.246185,-82.743185,rich,rich
86-Snead-Dr-North-Fort-Myers-FL-33903,5e83f4c6baa2413ce046280e,88500,2,2,1056,33903,26.6897113,-81.9099752,poor,unsure
151-Marshall-Rd-NE-Milledgeville-GA-31061,5e79c17c1f19d194c8a0239e,279000,3,2,1657,31061,33.1330864,-83.2653449,medium,rich
5235-Westshore-Dr-New-Port-Richey-FL-34652,5e79d6c91f19d194c8a023f0,899000,4,3,2494,34652,28.2353203,-82.7631783,rich,rich
234-Genesis-Pointe-Dr-Lake-Wales-FL-33859,5e8431e2baa2413ce0462984,90200,2,2,1280,33859,27.8286798,-81.6019378,medium,medium
3541-Celestial-Way-Fort-Myers-FL-33903,5e83f4a2baa2413ce046280d,84000,2,2,864,33903,26.7037934,-81.9055187,poor,unsure
146-Las-Palmas-Blvd-North-Fort-Myers-FL-33903,5e83e732baa2413ce04627c2,75000,2,2,1120,33903,26.7301546,-81.911982,poor,unsure
399-Paul-Dr-NE-Milledgeville-GA-31061,5e79c3a51f19d194c8a023a7,197900,4,3,2295,31061,33.135265,-83.1323126,medium,medium
122-Sinclair-Marina-Rd-Milledgeville-GA-31061,5e79c24c1f19d194c8a023a2,145000,3,2,1728,31061,33.1749906,-83.2802641,poor,unsure
4237-Dewey-Dr-New-Port-Richey-FL-34652,5e79db421f19d194c8a02402,749900,6,4,6172,34652,28.2400294,-82.7440489,rich,rich
3361-Rainbow-Ln-North-Fort-Myers-FL-33903,5e83eb00baa2413ce04627d7,82900,2,2,1320,33903,26.7043556,-81.9041539,poor,poor
1214-Tropic-Ter-North-Fort-Myers-FL-33903,5e83e32abaa2413ce04627ac,79900,2,2,930,33903,26.6551766,-81.9145152,poor,poor
260-Arbor-Way-Milledgeville-GA-31061,5e79c4f71f19d194c8a023ac,339000,5,3,3000,31061,33.128865,-83.246583,rich,rich
197-Commodore-Dr-NW-57-Milledgeville-GA-31061,5e79c5531f19d194c8a023ad,329000,4,3,3996,31061,33.1727459,-83.293661,rich,rich
4929-Southshore-Dr-New-Port-Richey-FL-34652,5e79dcba1f19d194c8a02406,649900,3,3,3259,34652,28.231151,-82.7601972,rich,rich
243-Little-Rd-NW-Milledgeville-GA-31061,5e79c5a51f19d194c8a023af,29900,3,2,1560,31061,33.160789,-83.32661},,
1017-Country-Lake-Cir-Lake-Wales-FL-33898,5e7a8813a0a7f0c61005f5bc,349999,3,3,2339,33898,27.9167096,-81.532908,rich,unsure
3308-Galaxy-Way-North-Fort-Myers-FL-33903,5e83ea72baa2413ce04627d4,74700,2,2,1032,33903,26.7046695,-81.9020428,poor,unsure
307-Clark-St-North-Fort-Myers-FL-33903,5e83f3eabaa2413ce0462808,74500,2,2,864,33903,26.6847626,-81.893587,poor,poor
1045-N-Wilkinson-St-Milledgeville-GA-31061,5e79c6071f19d194c8a023b0,39900,2,1,900,31061,33.095094,-83.232144,useless,useless
5339-Cades-Cv-New-Port-Richey-FL-34652,5e79d7641f19d194c8a023f1,639000,4,2,2172,34652,28.2368024,-82.7371797,rich,rich
26-Ligonier-Dr-North-Fort-Myers-FL-33903,5e83f3c5baa2413ce0462807,39000,2,2,1056,33903,26.668854,-81.8842983,poor,unsure
19309-Tuckaway-Ct-N-Fort-Myers-FL-33903,5e83e9debaa2413ce04627d1,34900,2,2,1200,33903,26.7429988,-81.920946,poor,unsure
164-Stuart-Cir-SE-Milledgeville-GA-31061,5e79c9031f19d194c8a023bb,62000,3,2,1161,31061,33.0520179,-83.210061,unsure,unsure
4279-Perry-Pl-New-Port-Richey-FL-34652,5e79ec501f19d194c8a02447,632000,3,4,3134,34652,28.2367705,-82.7435746,rich,rich
5130-Abc-Rd-LOT-69-Lake-Wales-FL-33859,5e842cfdbaa2413ce0462966,73900,3,2,1214,33859,27.8389374,-81.6585721,poor,unsure
19137-Harbour-Tree-Ct-37-G-North-Fort-Myers-FL-33903,5e83d7bdbaa2413ce046276c,49900,2,2,1344,33903,26.7412156,-81.9286348,unsure,unsure
160-N-Richmond-St-Milledgeville-GA-31061,5e79c9b01f19d194c8a023bf,96900,3,2,1503,31061,33.0770989,-83.247421,poor,unsure
294-296-Stembridge-Rd-Milledgeville-GA-31061,5e79c9fc1f19d194c8a023c1,89000,4,3,1800,31061,33.0578438,-83.1712855,poor,unsure
3210-Trident-Ter-New-Port-Richey-FL-34652,5e79da5f1f19d194c8a023fe,619000,3,2,2019,34652,28.2332078,-82.7610714,rich,rich
5130-Abc-Rd-LOT-109-Lake-Wales-FL-33859,5e842680baa2413ce046293e,69000,3,2,1620,33859,27.8389374,-81.6585721,poor,unsure
358-Salem-Church-Rd-SW-Milledgeville-GA-31061,5e79cb8e1f19d194c8a023c9,410000,4,3,3905,31061,32.9996913,-83.30671749999999},,
241-S-Irwin-St-UNIT-20-Milledgeville-GA-31061,5e79cbd41f19d194c8a023cb,138000,3,3,1470,31061,33.0765131,-83.2391427,poor,unsure
1843-Holly-Hill-Rd-Milledgeville-GA-31061,5e79cb701f19d194c8a023c8,130000,3,2,1800,31061,33.107847,-83.235857,useless,useless
1010-N-Clark-St-Milledgeville-GA-31061,5e79cb531f19d194c8a023c7,59900,3,1,1127,31061,33.093083,-83.235983,useless,useless
4330-Seagull-Dr-New-Port-Richey-FL-34652,5e79d7e31f19d194c8a023f4,598000,4,3,2568,34652,28.2458677,-82.7423422,rich,rich
1673-Sara-Hunter-Ln-NW-Milledgeville-GA-31061,5e79cd2e1f19d194c8a023d0,197900,4,3,2295,31061,33.1452294,-83.2931626,useless,useless
1643-Sara-Hunter-Ln-NW-Milledgeville-GA-31061,5e79cdc31f19d194c8a023d3,197900,4,3,2295,31061,33.1447453,-83.2928309,useless,useless
241-S-Irwin-St-UNIT-60-Milledgeville-GA-31061,5e79cfd11f19d194c8a023da,105000,2,2,1120,31061,33.0760866,-83.2386117,poor,unsure
721-N-Columbia-St-Milledgeville-GA-31061,5e79ceaa1f19d194c8a023d6,99000,3,1,1098,31061,33.0887119,-83.2358999,useless,useless
5500-Manatee-Point-Dr-New-Port-Richey-FL-34652,5e9d9db8590ccc52909b8d62,595000,3,3,2745,34652,28.2654299,-82.72365,rich,rich
191-Earnest-Byner-St-Milledgeville-GA-31061,5e79d0a41f19d194c8a023de,160000,2,1,1200,31061,33.0789614,-83.2454581,useless,useless
Newport-Rd-LOT-7-Milledgeville-GA-31061,5e79d0291f19d194c8a023dc,286900,3,2,2071,31061,33.1556598,-83.2395552,useless,useless
100-Bark-Cir-Milledgeville-GA-31061,5e79d16c1f19d194c8a023e3,219000,3,3,2200,31061,33.2059857,-83.2905637,useless,useless
10531-NW-21st-St-Sunrise-FL-33322,5e7bf2fbccaa4a3ba0beb2af,368850,4,2,1851,33322,26.1512715,-80.2892073,unsure,unsure
5525-Leeward-Ln-New-Port-Richey-FL-34652,5e79db091f19d194c8a02401,559900,3,2,1950,34652,28.2393518,-82.7559705,rich,rich
4746-Azalea-Dr-APT-210-New-Port-Richey-FL-34652,5e79e1a71f19d194c8a0241a,64500,2,2,1008,34652,28.2286119,-82.7256603,unsure,unsure
28-Ligonier-Dr-North-Fort-Myers-FL-33903,5e83ebe3baa2413ce04627dc,29900,2,2,1152,33903,26.6688686,-81.8845543,poor,poor
5800-Elisabethan-Ln-New-Port-Richey-FL-34652,5e9da0cf590ccc52909b8d71,550000,4,3,2309,34652,28.2427221,-82.7362212,rich,rich
4055-Floramar-Ter-New-Port-Richey-FL-34652,5e79d83b1f19d194c8a023f6,535500,4,3,2641,34652,28.2369512,-82.7468301,rich,rich
8081-Sunrise-Lakes-Dr-N-APT-312-Sunrise-FL-33322,5e7bf318ccaa4a3ba0beb2b0,65458,2,2,850,33322,26.1637215,-80.2544727},,
4937-Marlin-Dr-New-Port-Richey-FL-34652,5e79ded51f19d194c8a0240d,550000,3,2,2451,34652,28.2303356,-82.7497376,rich,rich
5009-Queen-Palm-Dr-New-Port-Richey-FL-34652,5e79d7881f19d194c8a023f2,129900,3,1,1148,34652,28.2179579,-82.7314056,poor,poor
7012-Manor-Beach-Rd-New-Port-Richey-FL-34652,5e79e20e1f19d194c8a0241c,520000,3,2,1882,34652,28.2593902,-82.7373483,unsure,rich
7425-Astor-Dr-New-Port-Richey-FL-34652,5e79d87f1f19d194c8a023f8,477500,4,2,2410,34652,28.2651939,-82.725931,useless,useless
4738-Salem-Dr-New-Port-Richey-FL-34652,5e79d8b91f19d194c8a023f9,129900,2,2,1058,34652,28.2135448,-82.7355782,poor,poor
4215-Tamargo-Dr-3-New-Pt-Richey-FL-34652,5e79d8641f19d194c8a023f7,39900,2,2,888,34652,28.2202711,-82.7436883,poor,poor
5401-Jobeth-Dr-New-Port-Richey-FL-34652,5e79f39c1f19d194c8a02466,480000,5,3,2891,34652,28.2371859,-82.7369163,unsure,rich
3923-Marine-Pkwy-New-Port-Richey-FL-34652,5e79dacc1f19d194c8a02400,479000,2,2,1753,34652,28.2397029,-82.7492425,rich,rich
4368-Marine-Pkwy-New-Port-Richey-FL-34652,5e79e9701f19d194c8a02438,439000,2,2,2103,34652,28.2371439,-82.7418997,rich,rich
6344-Spoonbill-Dr-New-Port-Richey-FL-34652,5e79df941f19d194c8a02411,430000,3,3,2484,34652,28.2510464,-82.7384861,rich,rich
5727-Biscayne-Ct-APT-202-New-Port-Richey-FL-34652,5e79dc911f19d194c8a02405,179900,2,2,964,34652,28.2427301,-82.7351114,medium,medium
157-Adair-Ave-SE-Atlanta-GA-30315,5e7ca12dccaa4a3ba0beb679,181212,3,2,1350,30315,33.7060048,-84.3830139},,
5921-Seaside-Dr-New-Port-Richey-FL-34652,5e79d9781f19d194c8a023fb,410000,3,2,1680,34652,28.2452406,-82.7425107,unsure,unsure
6520-Sand-Shore-Ln-New-Port-Richey-FL-34652,5e79ee1f1f19d194c8a0244b,399000,3,3,1972,34652,28.252532,-82.737917,unsure,rich
5332-Jones-Ct-New-Port-Richey-FL-34652,5e79f01c1f19d194c8a02454,379000,3,2,1778,34652,28.2366679,-82.7419208,rich,rich
4954-Forecastle-Dr-New-Port-Richey-FL-34652,5e79df611f19d194c8a02410,479000,3,2,2228,34652,28.2312972,-82.7464508,rich,rich
4432-Reeves-Rd-New-Port-Richey-FL-34652,5e9d9e9a590ccc52909b8d67,390000,3,2,1814,34652,28.2363968,-82.7408778,rich,rich
6108-River-Rd-New-Port-Richey-FL-34652,5e79e81f1f19d194c8a02434,389900,3,2,1600,34652,28.2474289,-82.725075,unsure,rich
5015-Blue-Heron-Dr-New-Port-Richey-FL-34652,5e79e1591f19d194c8a02418,387000,3,3,2051,34652,28.2318929,-82.7431218,unsure,rich
4324-Reeves-Rd-New-Port-Richey-FL-34652,5e79e3831f19d194c8a02420,525000,3,2,1764,34652,28.2367432,-82.7429111,rich,rich
3646-Floramar-Ter-New-Port-Richey-FL-34652,5e79d5cb1f19d194c8a023ec,385000,4,3,2057,34652,28.2343465,-82.7534033,rich,rich
5330-Linder-Pl-New-Port-Richey-FL-34652,5e79e35d1f19d194c8a0241f,215000,3,2,1413,34652,28.2418183,-82.7259894,medium,medium
17420-Van-Aken-Blvd-Shaker-Heights-OH-44120,5e7b4801ccaa4a3ba0beaf3c,221035,4,3,2484,44120,41.4661613,-81.5573074},,
4404-Marine-Pkwy-New-Port-Richey-FL-34652,5e9da02a590ccc52909b8d6e,379000,3,2,1905,34652,28.2370828,-82.7416047,rich,rich
6523-Sand-Shore-Ln-New-Port-Richey-FL-34652,5e9da207590ccc52909b8d77,327400,3,3,2122,34652,28.252711,-82.738306,rich,rich
4726-Marine-Pkwy-APT-103-New-Port-Richey-FL-34652,5e79ea851f19d194c8a0243e,120000,2,2,1286,34652,28.2344571,-82.7354906,poor,unsure
5539-Delaware-Ave-New-Port-Richey-FL-34652,5e79e4511f19d194c8a02424,323000,5,3,2529,34652,28.247281,-82.7223062,unsure,rich
4501-Mitcher-Rd-New-Port-Richey-FL-34652,5e79e3bd1f19d194c8a02421,315000,3,2,1632,34652,28.2387831,-82.7402562,rich,rich
7316-Brightwaters-Ct-New-Port-Richey-FL-34652,5e79e6171f19d194c8a0242d,355000,3,2,2226,34652,28.2633442,-82.7348196},,
5641-Virginia-Ave-New-Port-Richey-FL-34652,5e79d5861f19d194c8a023eb,299900,4,3,2489,34652,28.2546021,-82.7207835,rich,rich
4516-Seagull-Dr-UNIT-918-New-Port-Richey-FL-34652,5e79ef931f19d194c8a02451,315000,3,2,1500,34652,28.2445813,-82.7393098,rich,rich
7424-Grand-Blvd-New-Port-Richey-FL-34652,5e79dd2a1f19d194c8a02408,299000,3,2,1651,34652,28.2651985,-82.7214369,unsure,unsure
5413-Drift-Tide-Dr-New-Port-Richey-FL-34652,5e79e8941f19d194c8a02436,129900,2,2,1128,34652,28.2206094,-82.7248724},,
4343-Reeves-Rd-New-Port-Richey-FL-34652,5e79de781f19d194c8a0240b,289900,3,2,1697,34652,28.2364892,-82.7424054,rich,rich
4672-Dewey-Dr-New-Port-Richey-FL-34652,5e79e0311f19d194c8a02413,265900,3,2,1804,34652,28.237834,-82.7382122,medium,rich
4516-Seagull-Dr-UNIT-406-New-Port-Richey-FL-34652,5e79e8571f19d194c8a02435,245000,3,2,1500,34652,28.2447025,-82.7400553,medium,medium
5323-Carlton-Rd-New-Port-Richey-FL-34652,5e79ea631f19d194c8a0243d,130000,3,1,1100,34652,28.2606303,-82.7260737,poor,poor
3261-E-125th-St-Cleveland-OH-44120,5e7b481fccaa4a3ba0beaf3d,27748,3,1,1056,44120,41.4699783,-81.59551929999999},,
4543-Floramar-Ter-New-Port-Richey-FL-34652,5e9d9d0a590ccc52909b8d60,269990,3,2,1054,34652,28.233879,-82.738874,medium,unsure
6522-Sand-Shore-Ln-New-Port-Richey-FL-34652,5e9da57c590ccc52909b8d89,269000,3,3,1972,34652,28.2526,-82.737906,medium,rich
5041-Royal-Palms-Way-APT-303-New-Port-Richey-FL-34652,5e79eb8b1f19d194c8a02443,172900,3,2,1300,34652,28.2514319,-82.7312421},,
35-Moonbrook-Dr-Dadeville-AL-36853,5e7a08a61f19d194c8a024c0,280000,3,3,1486,36853,32.7488062,-85.799,unsure,unsure
6108-Randan-Ct-New-Port-Richey-FL-34652,5e9d9a67590ccc52909b8d55,242000,3,2,1894,34652,28.2474603,-82.7376854,medium,rich
4516-Seagull-Dr-705-New-Port-Richey-FL-34652,5e79efe61f19d194c8a02453,239900,3,2,1500,34652,28.2446528,-82.7397167,unsure,rich
4853-Rainbow-Race-New-New-Port-Richey-FL-34652,5e79d8081f19d194c8a023f5,234812,3,2,1725,34652,28.230068,-82.735676,medium,rich
5157-Silent-Loop-APT-317-New-Port-Richey-FL-34652,5e79e52c1f19d194c8a02429,239000,2,2,1292,34652,28.232665,-82.7334852,rich,unsure
5656-Riverview-Dr-New-Pt-Richey-FL-34652,5e79d6001f19d194c8a023ed,235000,2,1,1141,34652,28.2412497,-82.7208712,medium,medium
1941-Akron-Dr-SE-Atlanta-GA-30315,5e7ca14eccaa4a3ba0beb67a,149071,3,2,1000,30315,33.7011386,-84.3526234},,
4516-Seagull-Dr-UNIT-520-New-Port-Richey-FL-34652,5e79f0a51f19d194c8a02456,239900,2,2,1283,34652,28.244564,-82.7391775,medium,rich
307-Silverado-Dr-E-Palmview-TX-78572,5e7b9b51ccaa4a3ba0beb0f7,132000,3,2,1225,78572,26.2521126,-98.2804719,poor,poor
5425-Palmetto-Rd-New-Port-Richey-FL-34652,5e9d9970590ccc52909b8d4f,229900,3,2,1413,34652,28.2589097,-82.7244719,medium,medium
5327-James-St-New-Port-Richey-FL-34652,5e79f2851f19d194c8a02460,229000,3,2,1465,34652,28.2369356,-82.7241513,useless,useless
5345-James-St-New-Port-Richey-FL-34652,5e79ede81f19d194c8a0244a,229000,3,2,1465,34652,28.2372746,-82.7241501,useless,useless
5325-Marine-Pkwy-New-Port-Richey-FL-34652,5e79f1cc1f19d194c8a0245c,110000,3,1,1150,34652,28.233099,-82.7263383,poor,poor
4516-Seagull-Dr-UNIT-507-New-Port-Richey-FL-34652,5e79f2b51f19d194c8a02461,230000,2,2,1287,34652,28.2447946,-82.7398955,medium,medium
5514-Angel-Fish-Ct-New-Port-Richey-FL-34652,5e79f1ef1f19d194c8a0245d,219900,2,3,1509,34652,28.23934,-82.731838,medium,unsure
5524-Yellowfin-Ct-New-Port-Richey-FL-34652,5e79f30f1f19d194c8a02462,201900,2,3,1509,34652,28.239559,-82.731215,medium,medium
5734-Orange-Grove-Ave-New-Port-Richey-FL-34652,5e79f4101f19d194c8a02468,96566,--,1,1248,34652,28.2636297,-82.7193909,useless,useless
